D	q
6.056279591427354489e-03	2.598850238747959507e-01
6.077455394194583929e-03	2.605006345564627734e-01
6.098631196961811635e-03	2.611162452381295407e-01
6.119806999729041075e-03	2.617318559197963634e-01
6.140982802496268780e-03	2.623474666014631862e-01
6.162158605263498221e-03	2.629630772831300090e-01
6.183334408030725926e-03	2.635786879647967762e-01
6.204510210797955366e-03	2.641942986464635990e-01
6.225686013565184806e-03	2.648099093281304217e-01
6.246861816332410777e-03	2.654255200097971890e-01
6.268037619099640217e-03	2.660411306914640117e-01
6.289213421866869658e-03	2.666567413731308345e-01
6.310389224634097363e-03	2.672723520547976017e-01
6.331565027401325069e-03	2.678879627364644245e-01
6.352740830168554509e-03	2.685035734181312472e-01
6.373916632935782214e-03	2.691191840997980145e-01
6.395092435703011655e-03	2.697347947814648372e-01
6.416268238470239360e-03	2.703504054631316600e-01
6.437444041237468800e-03	2.709660161447984827e-01
6.458619844004696506e-03	2.715816268264652500e-01
6.479795646771925946e-03	2.721972375081320727e-01
6.500971449539155386e-03	2.728128481897988955e-01
6.522147252306381357e-03	2.734284588714656627e-01
6.543323055073610797e-03	2.740440695531324855e-01
6.564498857840840237e-03	2.746596802347993083e-01
6.585674660608067943e-03	2.752752909164660755e-01
6.606850463375295648e-03	2.758909015981328983e-01
6.628026266142525089e-03	2.765065122797997210e-01
6.649202068909752794e-03	2.771221229614664883e-01
6.670377871676982234e-03	2.777377336431333110e-01
6.691553674444209940e-03	2.783533443248001338e-01
6.712729477211439380e-03	2.789689550064669565e-01
6.733905279978667086e-03	2.795845656881337238e-01
6.755081082745896526e-03	2.802001763698005465e-01
6.776256885513125966e-03	2.808157870514673693e-01
6.797432688280351937e-03	2.814313977331341365e-01
6.818608491047581377e-03	2.820470084148009593e-01
6.839784293814810817e-03	2.826626190964677821e-01
6.860960096582038523e-03	2.832782297781345493e-01
6.882135899349266228e-03	2.838938404598013721e-01
6.903311702116495668e-03	2.845094511414681948e-01
6.924487504883723374e-03	2.851250618231349621e-01
6.945663307650952814e-03	2.857406725048017848e-01
6.966839110418182254e-03	2.863562831864686076e-01
6.988014913185409960e-03	2.869718938681354303e-01
7.009190715952637665e-03	2.875875045498021976e-01
7.030366518719867105e-03	2.882031152314690203e-01
7.051542321487096546e-03	2.888187259131358431e-01
7.072718124254322516e-03	2.894343365948026103e-01
7.093893927021551957e-03	2.900499472764694331e-01
7.115069729788781397e-03	2.906655579581362558e-01
7.136245532556009102e-03	2.912811686398030231e-01
7.157421335323236808e-03	2.918967793214698458e-01
7.178597138090466248e-03	2.925123900031366686e-01
7.199772940857693954e-03	2.931280006848034358e-01
7.220948743624923394e-03	2.937436113664702586e-01
7.242124546392152834e-03	2.943592220481370814e-01
7.263300349159380540e-03	2.949748327298039041e-01
7.284476151926608245e-03	2.955904434114706714e-01
7.305651954693837685e-03	2.962060540931374941e-01
7.326827757461067125e-03	2.968216647748043169e-01
7.348003560228293096e-03	2.974372754564710841e-01
7.369179362995522536e-03	2.980528861381379069e-01
7.390355165762751977e-03	2.986684968198047296e-01
7.411530968529979682e-03	2.992841075014714969e-01
7.432706771297207388e-03	2.998997181831383196e-01
7.453882574064436828e-03	3.005153288648051424e-01
7.475058376831666268e-03	3.011309395464719652e-01
7.496234179598893974e-03	3.017465502281387324e-01
7.517409982366123414e-03	3.023621609098055552e-01
7.538585785133351119e-03	3.029777715914723779e-01
7.559761587900578825e-03	3.035933822731391452e-01
7.580937390667808265e-03	3.042089929548059679e-01
7.602113193435037705e-03	3.048246036364727907e-01
7.623288996202263676e-03	3.054402143181395579e-01
7.644464798969493116e-03	3.060558249998063807e-01
7.665640601736722556e-03	3.066714356814732034e-01
7.686816404503950262e-03	3.072870463631399707e-01
7.707992207271179702e-03	3.079026570448067934e-01
7.729168010038407408e-03	3.085182677264736162e-01
7.750343812805636848e-03	3.091338784081404389e-01
7.771519615572864553e-03	3.097494890898072062e-01
7.792695418340093994e-03	3.103650997714740289e-01
7.813871221107321699e-03	3.109807104531408517e-01
7.835047023874549404e-03	3.115963211348076189e-01
7.856222826641778845e-03	3.122119318164744417e-01
7.877398629409008285e-03	3.128275424981412645e-01
7.898574432176234256e-03	3.134431531798080317e-01
7.919750234943463696e-03	3.140587638614748545e-01
7.940926037710693136e-03	3.146743745431416772e-01
7.962101840477920842e-03	3.152899852248084445e-01
7.983277643245150282e-03	3.159055959064752672e-01
8.004453446012377987e-03	3.165212065881420900e-01
8.025629248779607428e-03	3.171368172698089127e-01
8.046805051546835133e-03	3.177524279514756800e-01
