D	q
8.204874239996450252e-04	1.335184024871543251e-01
8.247607959996432724e-04	1.339028137597153834e-01
8.290341679996415195e-04	1.342872250322764416e-01
8.333075399996395499e-04	1.346716363048374721e-01
8.375809119996377970e-04	1.350560475773985303e-01
8.418542839996360442e-04	1.354404588499595885e-01
8.461276559996338577e-04	1.358248701225206190e-01
8.504010279996323217e-04	1.362092813950816772e-01
8.546743999996301352e-04	1.365936926676427077e-01
8.589477719996283824e-04	1.369781039402037659e-01
8.632211439996268464e-04	1.373625152127648241e-01
8.674945159996246598e-04	1.377469264853258546e-01
8.717678879996229070e-04	1.381313377578869128e-01
8.760412599996209373e-04	1.385157490304479433e-01
8.803146319996191845e-04	1.389001603030090015e-01
8.845880039996174317e-04	1.392845715755700597e-01
8.888613759996154620e-04	1.396689828481310902e-01
8.931347479996137092e-04	1.400533941206921484e-01
8.974081199996117395e-04	1.404378053932531789e-01
9.016814919996099867e-04	1.408222166658142371e-01
9.059548639996082339e-04	1.412066279383752954e-01
9.102282359996062642e-04	1.415910392109363258e-01
9.145016079996045114e-04	1.419754504834973841e-01
9.187749799996025417e-04	1.423598617560584145e-01
9.230483519996007889e-04	1.427442730286194728e-01
9.273217239995990360e-04	1.431286843011805310e-01
9.315950959995970664e-04	1.435130955737415615e-01
9.358684679995953135e-04	1.438975068463026197e-01
9.401418399995931270e-04	1.442819181188636501e-01
9.444152119995913742e-04	1.446663293914247084e-01
9.486885839995898382e-04	1.450507406639857666e-01
9.529619559995876517e-04	1.454351519365467971e-01
9.572353279995858989e-04	1.458195632091078553e-01
9.615086999995839292e-04	1.462039744816688858e-01
9.657820719995821764e-04	1.465883857542299440e-01
9.700554439995804235e-04	1.469727970267910022e-01
9.743288159995784539e-04	1.473572082993520327e-01
9.786021879995767010e-04	1.477416195719130909e-01
9.828755599995749482e-04	1.481260308444741491e-01
9.871489319995729785e-04	1.485104421170351796e-01
9.914223039995712257e-04	1.488948533895962378e-01
9.956956759995692560e-04	1.492792646621572683e-01
9.999690479995675032e-04	1.496636759347183265e-01
1.004242419999565750e-03	1.500480872072793848e-01
1.008515791999563781e-03	1.504324984798404152e-01
1.012789163999562028e-03	1.508169097524014735e-01
1.017062535999560058e-03	1.512013210249625039e-01
1.021335907999558305e-03	1.515857322975235622e-01
1.025609279999556553e-03	1.519701435700846204e-01
1.029882651999554366e-03	1.523545548426456508e-01
1.034156023999552830e-03	1.527389661152067091e-01
1.038429395999550644e-03	1.531233773877677395e-01
1.042702767999548891e-03	1.535077886603287978e-01
1.046976139999547355e-03	1.538921999328898560e-01
1.051249511999545168e-03	1.542766112054508865e-01
1.055522883999543415e-03	1.546610224780119447e-01
1.059796255999541446e-03	1.550454337505729752e-01
1.064069627999539693e-03	1.554298450231340334e-01
1.068342999999537940e-03	1.558142562956950916e-01
1.072616371999535970e-03	1.561986675682561221e-01
1.076889743999534218e-03	1.565830788408171803e-01
1.081163115999532248e-03	1.569674901133782108e-01
1.085436487999530495e-03	1.573519013859392690e-01
1.089709859999528742e-03	1.577363126585003272e-01
1.093983231999526773e-03	1.581207239310613577e-01
1.098256603999525020e-03	1.585051352036224159e-01
1.102529975999523050e-03	1.588895464761834464e-01
1.106803347999521297e-03	1.592739577487445046e-01
1.111076719999519544e-03	1.596583690213055629e-01
1.115350091999517575e-03	1.600427802938665933e-01
1.119623463999515822e-03	1.604271915664276515e-01
1.123896835999513635e-03	1.608116028389886820e-01
1.128170207999511883e-03	1.611960141115497402e-01
1.132443579999510347e-03	1.615804253841107985e-01
1.136716951999508160e-03	1.619648366566718289e-01
1.140990323999506407e-03	1.623492479292328872e-01
1.145263695999504654e-03	1.627336592017939454e-01
1.149537067999502685e-03	1.631180704743549759e-01
1.153810439999500932e-03	1.635024817469160341e-01
1.158083811999498962e-03	1.638868930194770646e-01
1.162357183999497209e-03	1.642713042920381228e-01
1.166630555999495457e-03	1.646557155645991810e-01
1.170903927999493487e-03	1.650401268371602115e-01
1.175177299999491734e-03	1.654245381097212697e-01
1.179450671999489764e-03	1.658089493822823002e-01
1.183724043999488012e-03	1.661933606548433584e-01
1.187997415999486259e-03	1.665777719274044166e-01
1.192270787999484289e-03	1.669621831999654471e-01
1.196544159999482536e-03	1.673465944725265053e-01
1.200817531999480567e-03	1.677310057450875358e-01
1.205090903999478814e-03	1.681154170176485940e-01
1.209364275999477061e-03	1.684998282902096522e-01
1.213637647999474874e-03	1.688842395627706827e-01
1.217911019999473338e-03	1.692686508353317409e-01
1.222184391999471152e-03	1.696530621078927714e-01
1.226457763999469399e-03	1.700374733804538296e-01
1.230731135999467863e-03	1.704218846530148879e-01
1.235004507999465677e-03	1.708062959255759183e-01
1.239277879999463924e-03	1.711907071981369766e-01
1.243551251999461954e-03	1.715751184706980070e-01
1.247824623999460201e-03	1.719595297432590653e-01
1.252097995999458448e-03	1.723439410158201235e-01
1.256371367999456479e-03	1.727283522883811540e-01
1.260644739999454726e-03	1.731127635609422122e-01
1.264918111999452756e-03	1.734971748335032427e-01
1.269191483999451003e-03	1.738815861060643009e-01
1.273464855999449251e-03	1.742659973786253591e-01
1.277738227999447281e-03	1.746504086511863896e-01
1.282011599999445528e-03	1.750348199237474478e-01
1.286284971999443558e-03	1.754192311963084783e-01
1.290558343999441806e-03	1.758036424688695365e-01
1.294831715999439836e-03	1.761880537414305947e-01
1.299105087999437866e-03	1.765724650139916252e-01
1.303378459999436330e-03	1.769568762865526834e-01
1.307651831999434361e-03	1.773412875591137416e-01
1.311925203999432391e-03	1.777256988316747721e-01
1.316198575999430855e-03	1.781101101042358303e-01
1.320471947999428885e-03	1.784945213767968608e-01
1.324745319999426916e-03	1.788789326493579190e-01
1.329018691999425380e-03	1.792633439219189773e-01
1.333292063999423410e-03	1.796477551944800077e-01
1.337565435999421440e-03	1.800321664670410660e-01
1.341838807999419471e-03	1.804165777396020964e-01
1.346112179999417935e-03	1.808009890121631547e-01
1.350385551999415965e-03	1.811854002847242129e-01
1.354658923999413995e-03	1.815698115572852434e-01
1.358932295999412459e-03	1.819542228298463016e-01
1.363205667999410056e-03	1.823386341024073320e-01
1.367479039999408520e-03	1.827230453749683903e-01
1.371752411999406550e-03	1.831074566475294485e-01
1.376025783999404581e-03	1.834918679200904790e-01
1.380299155999403045e-03	1.838762791926515372e-01
1.384572527999401075e-03	1.842606904652125677e-01
1.388845899999399105e-03	1.846451017377736259e-01
1.393119271999397136e-03	1.850295130103346564e-01
1.397392643999395600e-03	1.854139242828957146e-01
1.401666015999393630e-03	1.857983355554567728e-01
1.405939387999391660e-03	1.861827468280178033e-01
1.410212759999390124e-03	1.865671581005788615e-01
1.414486131999388155e-03	1.869515693731398920e-01
1.418759503999386185e-03	1.873359806457009502e-01
1.423032875999384649e-03	1.877203919182620084e-01
1.427306247999382679e-03	1.881048031908230389e-01
1.431579619999380710e-03	1.884892144633840971e-01
1.435852991999378740e-03	1.888736257359451276e-01
1.440126363999376770e-03	1.892580370085061858e-01
1.444399735999375234e-03	1.896424482810672441e-01
1.448673107999373265e-03	1.900268595536282745e-01
1.452946479999371295e-03	1.904112708261893327e-01
1.457219851999369325e-03	1.907956820987503632e-01
1.461493223999367789e-03	1.911800933713114214e-01
1.465766595999365820e-03	1.915645046438724797e-01
1.470039967999363850e-03	1.919489159164335101e-01
1.474313339999362314e-03	1.923333271889945684e-01
1.478586711999360344e-03	1.927177384615555988e-01
1.482860083999358375e-03	1.931021497341166571e-01
1.487133455999356839e-03	1.934865610066777153e-01
1.491406827999354869e-03	1.938709722792387458e-01
1.495680199999352899e-03	1.942553835517998040e-01
1.499953571999351363e-03	1.946397948243608622e-01
1.504226943999349394e-03	1.950242060969218927e-01
1.508500315999347424e-03	1.954086173694829509e-01
1.512773687999345454e-03	1.957930286420439814e-01
1.517047059999343918e-03	1.961774399146050396e-01
1.521320431999341949e-03	1.965618511871660978e-01
1.525593803999339979e-03	1.969462624597271283e-01
1.529867175999338443e-03	1.973306737322881865e-01
1.534140547999336040e-03	1.977150850048492170e-01
1.538413919999334504e-03	1.980994962774102752e-01
1.542687291999332968e-03	1.984839075499713335e-01
1.546960663999330564e-03	1.988683188225323639e-01
1.551234035999329028e-03	1.992527300950934221e-01
1.555507407999327059e-03	1.996371413676544526e-01
1.559780779999325089e-03	2.000215526402155108e-01
1.564054151999323553e-03	2.004059639127765691e-01
1.568327523999321583e-03	2.007903751853375995e-01
1.572600895999319614e-03	2.011747864578986578e-01
1.576874267999317644e-03	2.015591977304596882e-01
1.581147639999316108e-03	2.019436090030207465e-01
1.585421011999314138e-03	2.023280202755818047e-01
1.589694383999312169e-03	2.027124315481428352e-01
1.593967755999310633e-03	2.030968428207038934e-01
1.598241127999308663e-03	2.034812540932649239e-01
1.602514499999306693e-03	2.038656653658259821e-01
1.606787871999305157e-03	2.042500766383870403e-01
1.611061243999303188e-03	2.046344879109480708e-01
1.615334615999301218e-03	2.050188991835091290e-01
1.619607987999299248e-03	2.054033104560701595e-01
1.623881359999297279e-03	2.057877217286312177e-01
1.628154731999295743e-03	2.061721330011922759e-01
1.632428103999293773e-03	2.065565442737533064e-01
1.636701475999291803e-03	2.069409555463143646e-01
1.640974847999289834e-03	2.073253668188753951e-01
1.645248219999288298e-03	2.077097780914364533e-01
1.649521591999286328e-03	2.080941893639975115e-01
1.653794963999284358e-03	2.084786006365585420e-01
1.658068335999282822e-03	2.088630119091196002e-01
1.662341707999280853e-03	2.092474231816806585e-01
1.666615079999278883e-03	2.096318344542416889e-01
1.670888451999277347e-03	2.100162457268027472e-01
1.675161823999275377e-03	2.104006569993637776e-01
1.679435195999273408e-03	2.107850682719248359e-01
1.683708567999271872e-03	2.111694795444858941e-01
1.687981939999269902e-03	2.115538908170469246e-01
1.692255311999267932e-03	2.119383020896079828e-01
1.696528683999265963e-03	2.123227133621690133e-01
1.700802055999264427e-03	2.127071246347300715e-01
1.705075427999262457e-03	2.130915359072911297e-01
1.709348799999260487e-03	2.134759471798521602e-01
1.713622171999258951e-03	2.138603584524132184e-01
1.717895543999256548e-03	2.142447697249742489e-01
1.722168915999255012e-03	2.146291809975353071e-01
1.726442287999253476e-03	2.150135922700963653e-01
1.730715659999251073e-03	2.153980035426573958e-01
1.734989031999249537e-03	2.157824148152184540e-01
1.739262403999247567e-03	2.161668260877794845e-01
1.743535775999245597e-03	2.165512373603405427e-01
1.747809147999244061e-03	2.169356486329016009e-01
1.752082519999242092e-03	2.173200599054626314e-01
1.756355891999240122e-03	2.177044711780236896e-01
1.760629263999238152e-03	2.180888824505847201e-01
1.764902635999236616e-03	2.184732937231457783e-01
1.769176007999234647e-03	2.188577049957068366e-01
1.773449379999232677e-03	2.192421162682678670e-01
1.777722751999231141e-03	2.196265275408289253e-01
1.781996123999229171e-03	2.200109388133899557e-01
1.786269495999227202e-03	2.203953500859510140e-01
1.790542867999225666e-03	2.207797613585120722e-01
1.794816239999223262e-03	2.211641726310731026e-01
1.799089611999221726e-03	2.215485839036341609e-01
1.803362983999220190e-03	2.219329951761952191e-01
1.807636355999217787e-03	2.223174064487562496e-01
1.811909727999216251e-03	2.227018177213173078e-01
1.816183099999214281e-03	2.230862289938783383e-01
1.820456471999212312e-03	2.234706402664393965e-01
1.824729843999210776e-03	2.238550515390004547e-01
1.829003215999208806e-03	2.242394628115614852e-01
1.833276587999206836e-03	2.246238740841225434e-01
1.837549959999204867e-03	2.250082853566835739e-01
1.841823331999203331e-03	2.253926966292446321e-01
1.846096703999201361e-03	2.257771079018056903e-01
1.850370075999199391e-03	2.261615191743667208e-01
1.854643447999197855e-03	2.265459304469277790e-01
1.858916819999195886e-03	2.269303417194888095e-01
1.863190191999193916e-03	2.273147529920498677e-01
1.867463563999192380e-03	2.276991642646109260e-01
1.871736935999190410e-03	2.280835755371719564e-01
1.876010307999188441e-03	2.284679868097330147e-01
1.880283679999186471e-03	2.288523980822940451e-01
1.884557051999184935e-03	2.292368093548551033e-01
1.888830423999182965e-03	2.296212206274161616e-01
1.893103795999180996e-03	2.300056318999771920e-01
1.897377167999179460e-03	2.303900431725382503e-01
1.901650539999177056e-03	2.307744544450992807e-01
1.905923911999175520e-03	2.311588657176603390e-01
1.910197283999173984e-03	2.315432769902213972e-01
1.914470655999171581e-03	2.319276882627824277e-01
1.918744027999170045e-03	2.323120995353434859e-01
1.923017399999168075e-03	2.326965108079045164e-01
1.927290771999166106e-03	2.330809220804655746e-01
1.931564143999164570e-03	2.334653333530266328e-01
1.935837515999162600e-03	2.338497446255876633e-01
1.940110887999160630e-03	2.342341558981487215e-01
1.944384259999158661e-03	2.346185671707097520e-01
1.948657631999157125e-03	2.350029784432708102e-01
1.952931003999155155e-03	2.353873897158318684e-01
1.957204375999153402e-03	2.357718009883928989e-01
1.961477747999151866e-03	2.361562122609539571e-01
1.965751119999149463e-03	2.365406235335150154e-01
1.970024491999147927e-03	2.369250348060760458e-01
1.974297863999146391e-03	2.373094460786371040e-01
1.978571235999143987e-03	2.376938573511981345e-01
1.982844607999142451e-03	2.380782686237591927e-01
1.987117979999140915e-03	2.384626798963202510e-01
1.991391351999138512e-03	2.388470911688812814e-01
1.995664723999136976e-03	2.392315024414423397e-01
1.999938095999134573e-03	2.396159137140033701e-01
2.004211467999133037e-03	2.400003249865644284e-01
2.008484839999131501e-03	2.403847362591254866e-01
2.012758211999129097e-03	2.407691475316865171e-01
2.017031583999127561e-03	2.411535588042475753e-01
2.021304955999125158e-03	2.415379700768086058e-01
2.025578327999123622e-03	2.419223813493696640e-01
2.029851699999122086e-03	2.423067926219307222e-01
2.034125071999119683e-03	2.426912038944917527e-01
2.038398443999118147e-03	2.430756151670528109e-01
2.042671815999116611e-03	2.434600264396138414e-01
2.046945187999114207e-03	2.438444377121748996e-01
2.051218559999112671e-03	2.442288489847359578e-01
2.055491931999111135e-03	2.446132602572969883e-01
2.059765303999108732e-03	2.449976715298580465e-01
2.064038675999107196e-03	2.453820828024190770e-01
2.068312047999105660e-03	2.457664940749801352e-01
2.072585419999103257e-03	2.461509053475411934e-01
2.076858791999101721e-03	2.465353166201022239e-01
2.081132163999100185e-03	2.469197278926632821e-01
2.085405535999097781e-03	2.473041391652243126e-01
2.089678907999096245e-03	2.476885504377853708e-01
2.093952279999094709e-03	2.480729617103464291e-01
2.098225651999092306e-03	2.484573729829074595e-01
2.102499023999090770e-03	2.488417842554685178e-01
2.106772395999088367e-03	2.492261955280295482e-01
2.111045767999086831e-03	2.496106068005906065e-01
2.115319139999085295e-03	2.499950180731516647e-01
2.119592511999082891e-03	2.503794293457127229e-01
2.123865883999081355e-03	2.507638406182737811e-01
2.128139255999079819e-03	2.511482518908348394e-01
2.132412627999077416e-03	2.515326631633958421e-01
