D	q
1.238110506105353321e-03	1.546257460155467667e-01
1.243356737063426717e-03	1.550706671388121516e-01
1.248602968021500113e-03	1.555155882620775365e-01
1.253849198979573943e-03	1.559605093853429492e-01
1.259095429937647339e-03	1.564054305086083341e-01
1.264341660895720735e-03	1.568503516318737190e-01
1.269587891853794564e-03	1.572952727551391316e-01
1.274834122811867960e-03	1.577401938784045166e-01
1.280080353769941356e-03	1.581851150016699015e-01
1.285326584728015186e-03	1.586300361249353141e-01
1.290572815686088582e-03	1.590749572482006990e-01
1.295819046644161978e-03	1.595198783714660840e-01
1.301065277602235374e-03	1.599647994947314689e-01
1.306311508560309203e-03	1.604097206179968815e-01
1.311557739518382599e-03	1.608546417412622664e-01
1.316803970476455995e-03	1.612995628645276514e-01
1.322050201434529825e-03	1.617444839877930640e-01
1.327296432392603221e-03	1.621894051110584489e-01
1.332542663350676617e-03	1.626343262343238338e-01
1.337788894308750230e-03	1.630792473575892187e-01
1.343035125266823842e-03	1.635241684808546314e-01
1.348281356224897455e-03	1.639690896041200163e-01
1.353527587182970851e-03	1.644140107273854012e-01
1.358773818141044464e-03	1.648589318506508139e-01
1.364020049099118077e-03	1.653038529739161988e-01
1.369266280057191473e-03	1.657487740971815837e-01
1.374512511015265302e-03	1.661936952204469964e-01
1.379758741973338698e-03	1.666386163437123813e-01
1.385004972931412094e-03	1.670835374669777662e-01
1.390251203889485490e-03	1.675284585902431511e-01
1.395497434847559320e-03	1.679733797135085638e-01
1.400743665805632716e-03	1.684183008367739487e-01
1.405989896763706112e-03	1.688632219600393336e-01
1.411236127721779941e-03	1.693081430833047463e-01
1.416482358679853337e-03	1.697530642065701312e-01
1.421728589637926733e-03	1.701979853298355161e-01
1.426974820596000129e-03	1.706429064531009010e-01
1.432221051554073959e-03	1.710878275763663137e-01
1.437467282512147355e-03	1.715327486996316986e-01
1.442713513470220751e-03	1.719776698228970835e-01
1.447959744428294580e-03	1.724225909461624962e-01
1.453205975386367976e-03	1.728675120694278811e-01
1.458452206344441372e-03	1.733124331926932660e-01
1.463698437302514768e-03	1.737573543159586509e-01
1.468944668260588598e-03	1.742022754392240635e-01
1.474190899218661994e-03	1.746471965624894485e-01
1.479437130176735823e-03	1.750921176857548611e-01
1.484683361134809219e-03	1.755370388090202460e-01
1.489929592092882615e-03	1.759819599322856309e-01
1.495175823050956011e-03	1.764268810555510159e-01
1.500422054009029841e-03	1.768718021788164285e-01
1.505668284967103237e-03	1.773167233020818134e-01
1.510914515925176633e-03	1.777616444253471983e-01
1.516160746883250462e-03	1.782065655486126110e-01
1.521406977841323858e-03	1.786514866718779959e-01
1.526653208799397254e-03	1.790964077951433808e-01
1.531899439757471084e-03	1.795413289184087935e-01
1.537145670715544480e-03	1.799862500416741784e-01
1.542391901673617876e-03	1.804311711649395633e-01
1.547638132631691272e-03	1.808760922882049482e-01
1.552884363589765102e-03	1.813210134114703609e-01
1.558130594547838497e-03	1.817659345347357458e-01
1.563376825505911893e-03	1.822108556580011307e-01
1.568623056463985723e-03	1.826557767812665434e-01
1.573869287422059119e-03	1.831006979045319283e-01
1.579115518380132949e-03	1.835456190277973132e-01
1.584361749338206345e-03	1.839905401510626981e-01
1.589607980296279741e-03	1.844354612743281108e-01
1.594854211254353570e-03	1.848803823975934957e-01
1.600100442212426966e-03	1.853253035208588806e-01
1.605346673170500362e-03	1.857702246441242933e-01
1.610592904128574192e-03	1.862151457673896782e-01
1.615839135086647588e-03	1.866600668906550631e-01
1.621085366044721417e-03	1.871049880139204757e-01
1.626331597002794813e-03	1.875499091371858607e-01
1.631577827960868209e-03	1.879948302604512456e-01
1.636824058918941605e-03	1.884397513837166305e-01
1.642070289877015435e-03	1.888846725069820431e-01
1.647316520835088831e-03	1.893295936302474280e-01
1.652562751793162227e-03	1.897745147535128130e-01
1.657808982751236056e-03	1.902194358767782256e-01
1.663055213709309452e-03	1.906643570000436105e-01
1.668301444667382848e-03	1.911092781233089954e-01
1.673547675625456244e-03	1.915541992465743804e-01
1.678793906583530074e-03	1.919991203698397930e-01
