D	q
3.987694203489161246e-03	3.190448239211710058e-01
3.999669261157298011e-03	3.197296332265993080e-01
4.011644318825433042e-03	3.204144425320276102e-01
4.023619376493568073e-03	3.210992518374559124e-01
4.035594434161704838e-03	3.217840611428842701e-01
4.047569491829839869e-03	3.224688704483125723e-01
4.059544549497974900e-03	3.231536797537408745e-01
4.071519607166111665e-03	3.238384890591691767e-01
4.083494664834246696e-03	3.245232983645974789e-01
4.095469722502383461e-03	3.252081076700258366e-01
4.107444780170516757e-03	3.258929169754540833e-01
4.119419837838653523e-03	3.265777262808824410e-01
4.131394895506788553e-03	3.272625355863107433e-01
4.143369953174925319e-03	3.279473448917390455e-01
4.155345010843060349e-03	3.286321541971674032e-01
4.167320068511195380e-03	3.293169635025956499e-01
4.179295126179332145e-03	3.300017728080240076e-01
4.191270183847467176e-03	3.306865821134523098e-01
4.203245241515602207e-03	3.313713914188806120e-01
4.215220299183738972e-03	3.320562007243089142e-01
4.227195356851874003e-03	3.327410100297372164e-01
4.239170414520010768e-03	3.334258193351655741e-01
4.251145472188144064e-03	3.341106286405938208e-01
4.263120529856280830e-03	3.347954379460221785e-01
4.275095587524415860e-03	3.354802472514504807e-01
4.287070645192552626e-03	3.361650565568787830e-01
4.299045702860687657e-03	3.368498658623071407e-01
4.311020760528822687e-03	3.375346751677353874e-01
4.322995818196959453e-03	3.382194844731637451e-01
4.334970875865094483e-03	3.389042937785920473e-01
4.346945933533229514e-03	3.395891030840203495e-01
4.358920991201366280e-03	3.402739123894487072e-01
4.370896048869501310e-03	3.409587216948769539e-01
4.382871106537638076e-03	3.416435310003053116e-01
4.394846164205773106e-03	3.423283403057336138e-01
4.406821221873908137e-03	3.430131496111619160e-01
4.418796279542043168e-03	3.436979589165902182e-01
4.430771337210179933e-03	3.443827682220185205e-01
4.442746394878314964e-03	3.450675775274468227e-01
4.454721452546451729e-03	3.457523868328751804e-01
4.466696510214586760e-03	3.464371961383034826e-01
4.478671567882721791e-03	3.471220054437317848e-01
4.490646625550856821e-03	3.478068147491600870e-01
4.502621683218993587e-03	3.484916240545883892e-01
4.514596740887130352e-03	3.491764333600167469e-01
4.526571798555265383e-03	3.498612426654450491e-01
4.538546856223400414e-03	3.505460519708733513e-01
4.550521913891535444e-03	3.512308612763016535e-01
4.562496971559670475e-03	3.519156705817299557e-01
4.574472029227807240e-03	3.526004798871582580e-01
4.586447086895944006e-03	3.532852891925866157e-01
4.598422144564079037e-03	3.539700984980149179e-01
4.610397202232214067e-03	3.546549078034432201e-01
4.622372259900349098e-03	3.553397171088715223e-01
4.634347317568485863e-03	3.560245264142998245e-01
4.646322375236620894e-03	3.567093357197281267e-01
4.658297432904757659e-03	3.573941450251564844e-01
4.670272490572892690e-03	3.580789543305847866e-01
4.682247548241027721e-03	3.587637636360130888e-01
4.694222605909162752e-03	3.594485729414413910e-01
4.706197663577299517e-03	3.601333822468696932e-01
4.718172721245434548e-03	3.608181915522979955e-01
4.730147778913571313e-03	3.615030008577263532e-01
4.742122836581706344e-03	3.621878101631546554e-01
4.754097894249841375e-03	3.628726194685829576e-01
4.766072951917976405e-03	3.635574287740112598e-01
4.778048009586113171e-03	3.642422380794395620e-01
4.790023067254248201e-03	3.649270473848679197e-01
4.801998124922384967e-03	3.656118566902962219e-01
4.813973182590519997e-03	3.662966659957245241e-01
4.825948240258655028e-03	3.669814753011528263e-01
4.837923297926790059e-03	3.676662846065811285e-01
4.849898355594926824e-03	3.683510939120094307e-01
4.861873413263061855e-03	3.690359032174377885e-01
4.873848470931198620e-03	3.697207125228660907e-01
4.885823528599333651e-03	3.704055218282943929e-01
4.897798586267468682e-03	3.710903311337226951e-01
4.909773643935603712e-03	3.717751404391509973e-01
4.921748701603740478e-03	3.724599497445792995e-01
4.933723759271875509e-03	3.731447590500076572e-01
4.945698816940012274e-03	3.738295683554359594e-01
4.957673874608147305e-03	3.745143776608642616e-01
4.969648932276282335e-03	3.751991869662925638e-01
4.981623989944417366e-03	3.758839962717208660e-01
4.993599047612554132e-03	3.765688055771491682e-01
5.005574105280689162e-03	3.772536148825775260e-01
5.017549162948825928e-03	3.779384241880058282e-01
5.029524220616960958e-03	3.786232334934341304e-01
5.041499278285095989e-03	3.793080427988624326e-01
5.053474335953231020e-03	3.799928521042907348e-01
5.065449393621367785e-03	3.806776614097190925e-01
5.077424451289502816e-03	3.813624707151473947e-01
5.089399508957639581e-03	3.820472800205756969e-01
5.101374566625774612e-03	3.827320893260039991e-01
5.113349624293909643e-03	3.834168986314323013e-01
5.125324681962044673e-03	3.841017079368606035e-01
5.137299739630181439e-03	3.847865172422889612e-01
5.149274797298316469e-03	3.854713265477172635e-01
5.161249854966453235e-03	3.861561358531455657e-01
5.173224912634588266e-03	3.868409451585738679e-01
5.185199970302723296e-03	3.875257544640021701e-01
5.197175027970858327e-03	3.882105637694304723e-01
5.209150085638995092e-03	3.888953730748588300e-01
5.221125143307130123e-03	3.895801823802871322e-01
5.233100200975266889e-03	3.902649916857154344e-01
5.245075258643401919e-03	3.909498009911437366e-01
5.257050316311536950e-03	3.916346102965720388e-01
5.269025373979671981e-03	3.923194196020003410e-01
5.281000431647808746e-03	3.930042289074286987e-01
5.292975489315943777e-03	3.936890382128570010e-01
5.304950546984080542e-03	3.943738475182853032e-01
5.316925604652215573e-03	3.950586568237136054e-01
5.328900662320350604e-03	3.957434661291419076e-01
5.340875719988487369e-03	3.964282754345702653e-01
5.352850777656622400e-03	3.971130847399985675e-01
5.364825835324757430e-03	3.977978940454268697e-01
5.376800892992894196e-03	3.984827033508551719e-01
5.388775950661029226e-03	3.991675126562834741e-01
5.400751008329164257e-03	3.998523219617117763e-01
5.412726065997301023e-03	4.005371312671401340e-01
5.424701123665436053e-03	4.012219405725684362e-01
5.436676181333571084e-03	4.019067498779967385e-01
5.448651239001707849e-03	4.025915591834250407e-01
5.460626296669842880e-03	4.032763684888533429e-01
5.472601354337977911e-03	4.039611777942816451e-01
5.484576412006114676e-03	4.046459870997100028e-01
5.496551469674249707e-03	4.053307964051383050e-01
5.508526527342386472e-03	4.060156057105666072e-01
5.520501585010521503e-03	4.067004150159949094e-01
5.532476642678656534e-03	4.073852243214232116e-01
5.544451700346791564e-03	4.080700336268515138e-01
5.556426758014928330e-03	4.087548429322798715e-01
5.568401815683063361e-03	4.094396522377081737e-01
5.580376873351200126e-03	4.101244615431364759e-01
5.592351931019335157e-03	4.108092708485647782e-01
5.604326988687470187e-03	4.114940801539930804e-01
5.616302046355606953e-03	4.121788894594214381e-01
5.628277104023741984e-03	4.128636987648497403e-01
5.640252161691877014e-03	4.135485080702780425e-01
5.652227219360013780e-03	4.142333173757063447e-01
5.664202277028148810e-03	4.149181266811346469e-01
5.676177334696283841e-03	4.156029359865629491e-01
5.688152392364420606e-03	4.162877452919913068e-01
5.700127450032555637e-03	4.169725545974196090e-01
5.712102507700690668e-03	4.176573639028479112e-01
5.724077565368827433e-03	4.183421732082762134e-01
5.736052623036962464e-03	4.190269825137045157e-01
5.748027680705097495e-03	4.197117918191328179e-01
5.760002738373234260e-03	4.203966011245611756e-01
5.771977796041369291e-03	4.210814104299894778e-01
5.783952853709504321e-03	4.217662197354177800e-01
5.795927911377641087e-03	4.224510290408460822e-01
5.807902969045776118e-03	4.231358383462743844e-01
5.819878026713911148e-03	4.238206476517026866e-01
5.831853084382047914e-03	4.245054569571310443e-01
5.843828142050182944e-03	4.251902662625593465e-01
5.855803199718317975e-03	4.258750755679876487e-01
5.867778257386454741e-03	4.265598848734159509e-01
5.879753315054589771e-03	4.272446941788442532e-01
5.891728372722726537e-03	4.279295034842726109e-01
5.903703430390861567e-03	4.286143127897009131e-01
5.915678488058996598e-03	4.292991220951292153e-01
5.927653545727131629e-03	4.299839314005575175e-01
5.939628603395268394e-03	4.306687407059858197e-01
5.951603661063403425e-03	4.313535500114141219e-01
5.963578718731540190e-03	4.320383593168424796e-01
5.975553776399675221e-03	4.327231686222707818e-01
